timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1724230784629,1199,HTTP Request,200,OK,Thread Group 1-770,text,true,,309,433,448,448,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,1199,0,771
1724230778731,7097,HTTP Request,200,OK,Thread Group 1-157,text,true,,309,433,447,447,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7097,0,6653
1724230784636,1195,HTTP Request,200,OK,Thread Group 1-772,text,true,,309,433,448,448,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,1195,0,771
1724230783337,2497,HTTP Request,200,OK,Thread Group 1-702,text,true,,309,433,447,447,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,2497,0,2064
1724230778768,7066,HTTP Request,200,OK,Thread Group 1-164,text,true,,309,433,446,446,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7066,0,6640
1724230778684,7157,HTTP Request,200,OK,Thread Group 1-117,text,true,,309,433,445,445,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7157,0,6715
1724230778767,7076,HTTP Request,200,OK,Thread Group 1-219,text,true,,309,433,444,444,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7076,0,6625
1724230778731,7113,HTTP Request,200,OK,Thread Group 1-72,text,true,,309,433,444,444,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7113,0,6659
1724230778710,7139,HTTP Request,200,OK,Thread Group 1-20,text,true,,309,433,443,443,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7139,0,7130
1724230782749,3115,HTTP Request,200,OK,Thread Group 1-665,text,true,,309,433,444,444,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,3115,0,2537
1724230779102,6782,HTTP Request,200,OK,Thread Group 1-342,text,true,,309,433,445,445,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,6782,0,6245
1724230778828,7059,HTTP Request,200,OK,Thread Group 1-243,text,true,,309,433,444,444,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7059,0,6523
1724230783242,2649,HTTP Request,200,OK,Thread Group 1-698,text,true,,309,433,445,445,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,2649,0,2131
1724230780706,5188,HTTP Request,200,OK,Thread Group 1-600,text,true,,309,433,444,444,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5188,0,4647
1724230778848,7036,HTTP Request,200,OK,Thread Group 1-249,text,true,,309,433,445,445,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7036,0,6522
1724230778787,7110,HTTP Request,200,OK,Thread Group 1-90,text,true,,309,433,441,441,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7110,0,7078
1724230778839,7059,HTTP Request,200,OK,Thread Group 1-60,text,true,,309,433,440,440,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7059,0,7037
1724230780667,5233,HTTP Request,200,OK,Thread Group 1-574,text,true,,309,433,439,439,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5233,0,4600
1724230780700,5201,HTTP Request,200,OK,Thread Group 1-596,text,true,,309,433,438,438,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5201,0,4644
1724230778720,7204,HTTP Request,200,OK,Thread Group 1-131,text,true,,309,433,439,439,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7204,0,7183
1724230778721,7157,HTTP Request,200,OK,Thread Group 1-41,text,true,,309,433,445,445,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7157,0,7134
1724230785805,123,HTTP Request,200,OK,Thread Group 1-796,text,true,,309,433,437,437,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,123,0,114
1724230778710,7219,HTTP Request,200,OK,Thread Group 1-54,text,true,,309,433,437,437,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7219,0,7207
1724230785804,130,HTTP Request,200,OK,Thread Group 1-795,text,true,,309,433,435,435,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,130,0,96
1724230780652,5288,HTTP Request,200,OK,Thread Group 1-562,text,true,,309,433,434,434,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5288,0,4671
1724230778979,6967,HTTP Request,200,OK,Thread Group 1-290,text,true,,309,433,434,434,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,6967,0,6348
1724230778986,6964,HTTP Request,200,OK,Thread Group 1-293,text,true,,309,433,433,433,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,6964,0,6334
1724230785824,127,HTTP Request,200,OK,Thread Group 1-800,text,true,,309,433,433,433,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,127,0,98
1724230779212,6745,HTTP Request,200,OK,Thread Group 1-397,text,true,,309,433,432,432,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,6745,0,6054
1724230780669,5288,HTTP Request,200,OK,Thread Group 1-575,text,true,,309,433,431,431,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5288,0,4662
1724230778792,7168,HTTP Request,200,OK,Thread Group 1-227,text,true,,309,433,430,430,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7168,0,7150
1724230780641,5323,HTTP Request,200,OK,Thread Group 1-554,text,true,,309,433,429,429,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5323,0,5306
1724230780603,5362,HTTP Request,200,OK,Thread Group 1-519,text,true,,309,433,429,429,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5362,0,4733
1724230780654,5311,HTTP Request,200,OK,Thread Group 1-563,text,true,,309,433,427,427,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5311,0,4668
1724230784951,1015,HTTP Request,200,OK,Thread Group 1-791,text,true,,309,433,426,426,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,1015,0,322
1724230778810,7165,HTTP Request,200,OK,Thread Group 1-236,text,true,,309,433,425,425,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7165,0,7139
1724230780710,5266,HTTP Request,200,OK,Thread Group 1-602,text,true,,309,433,424,424,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5266,0,4604
1724230784616,1366,HTTP Request,200,OK,Thread Group 1-768,text,true,,309,433,424,424,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,1366,0,703
1724230779157,6826,HTTP Request,200,OK,Thread Group 1-374,text,true,,309,433,423,423,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,6826,0,3770
1724230784932,1052,HTTP Request,200,OK,Thread Group 1-792,text,true,,309,433,422,422,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,1052,0,378
1724230780768,5106,HTTP Request,200,OK,Thread Group 1-619,text,true,,309,433,444,444,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5106,0,4613
1724230778726,7259,HTTP Request,200,OK,Thread Group 1-169,text,true,,309,433,421,421,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7259,0,7235
1724230782929,3060,HTTP Request,200,OK,Thread Group 1-680,text,true,,309,433,420,420,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,3060,0,2373
1724230785818,174,HTTP Request,200,OK,Thread Group 1-799,text,true,,309,433,419,419,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,174,0,137
1724230778718,7274,HTTP Request,200,OK,Thread Group 1-22,text,true,,309,433,419,419,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7274,0,7241
1724230785844,149,HTTP Request,200,OK,Thread Group 1-803,text,true,,309,433,417,417,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,149,0,122
1724230780639,5358,HTTP Request,200,OK,Thread Group 1-552,text,true,,309,433,416,416,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5358,0,5320
1724230782660,3345,HTTP Request,200,OK,Thread Group 1-661,text,true,,309,433,415,415,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,3345,0,2598
1724230779083,6787,HTTP Request,200,OK,Thread Group 1-332,text,true,,309,433,443,443,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,6787,0,6303
1724230785831,182,HTTP Request,200,OK,Thread Group 1-802,text,true,,309,433,413,413,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,182,0,167
1724230780641,5376,HTTP Request,200,OK,Thread Group 1-553,text,true,,309,433,413,413,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5376,0,5346
1724230779174,6696,HTTP Request,200,OK,Thread Group 1-379,text,true,,309,433,443,443,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,6696,0,6211
1724230778803,7220,HTTP Request,200,OK,Thread Group 1-46,text,true,,309,433,411,411,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7220,0,7195
1724230785817,207,HTTP Request,200,OK,Thread Group 1-798,text,true,,309,433,410,410,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,207,0,185
1724230779212,6815,HTTP Request,200,OK,Thread Group 1-396,text,true,,309,433,410,410,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,6815,0,6040
1724230780598,5430,HTTP Request,200,OK,Thread Group 1-511,text,true,,309,433,409,409,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5430,0,5404
1724230780716,5313,HTTP Request,200,OK,Thread Group 1-605,text,true,,309,433,408,408,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5313,0,4541
1724230782726,3307,HTTP Request,200,OK,Thread Group 1-664,text,true,,309,433,408,408,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,3306,0,2528
1724230785850,184,HTTP Request,200,OK,Thread Group 1-804,text,true,,309,433,407,407,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,184,0,159
1724230778718,7317,HTTP Request,200,OK,Thread Group 1-70,text,true,,309,433,405,405,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7317,0,7278
1724230780658,5379,HTTP Request,200,OK,Thread Group 1-566,text,true,,309,433,404,404,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5378,0,4597
1724230785877,166,HTTP Request,200,OK,Thread Group 1-807,text,true,,309,433,403,403,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,166,0,135
1724230779153,6890,HTTP Request,200,OK,Thread Group 1-372,text,true,,309,433,402,402,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,6890,0,6080
1724230785806,240,HTTP Request,200,OK,Thread Group 1-797,text,true,,309,433,401,401,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,240,0,207
1724230779081,6969,HTTP Request,200,OK,Thread Group 1-330,text,true,,309,433,400,400,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,6969,0,6162
1724230780598,5454,HTTP Request,200,OK,Thread Group 1-512,text,true,,309,433,399,399,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,5454,0,5433
1724230779080,6973,HTTP Request,200,OK,Thread Group 1-329,text,true,,309,433,398,398,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,6973,0,6154
1724230779042,7015,HTTP Request,200,OK,Thread Group 1-313,text,true,,309,433,397,397,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7015,0,6991
1724230778690,7368,HTTP Request,200,OK,Thread Group 1-186,text,true,,309,433,396,396,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7368,0,6519
1724230782764,3294,HTTP Request,200,OK,Thread Group 1-666,text,true,,309,433,396,396,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,3294,0,2483
1724230779043,7023,HTTP Request,200,OK,Thread Group 1-314,text,true,,309,433,394,394,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7023,0,7011
1724230778756,7314,HTTP Request,200,OK,Thread Group 1-141,text,true,,309,433,393,393,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7314,0,7304
1724230778782,7290,HTTP Request,200,OK,Thread Group 1-224,text,true,,309,433,392,392,https://npdlqpxkb7.execute-api.ap-south-1.amazonaws.com/switch2/pnotif,7290,0,7279
